fecha_acta,acta_numero,acta_periodo,superficie,etapa,long,lat,calle_nombre,calle_altura,barrio,comuna,codigo_postal,codigo_postal_argentino
2019-01-24,179996,2018,0.0,Estructura en elevación,-58.4768,-34.567895,PLAZA 2556,2556,Villa Urquiza,Comuna 12,1430.0,C1430DGV
2019-03-07,182379,2019,0.0,Estructura en elevación,-58.4768,-34.567895,PLAZA 2556,2556,Villa Urquiza,Comuna 12,1430.0,C1430DGV
2019-05-14,191033,2019,0.0,Estructura en elevación,-58.4768,-34.567895,PLAZA 2556,2556,Villa Urquiza,Comuna 12,1430.0,C1430DGV
2019-03-08,191034,2019,0.0,Estructura en elevación,-58.4768,-34.567895,PLAZA 2556,2556,Villa Urquiza,Comuna 12,1430.0,C1430DGV
2019-01-22,179961,2018,0.0,Albañilería,-58.473616,-34.571323,PLAZA 2156,2156,Villa Urquiza,Comuna 12,1430.0,C1430DGN
2019-06-08,209413,2019,0.0,Albañilería,-58.473616,-34.571323,PLAZA 2156,2156,Villa Urquiza,Comuna 12,1430.0,C1430DGN
2019-01-30,50648,2019,1.0,Demolición,-58.46869399999999,-34.577523,PLAZA 1536,1536,Villa Ortúzar,Comuna 15,1430.0,C1430DGB
2019-04-12,184387,2019,0.0,Demolición,-58.46869399999999,-34.577523,PLAZA 1536,1536,Villa Ortúzar,Comuna 15,1430.0,C1430DGB
2019-01-04,175922,2018,0.0,Estructura en elevación,-58.467023,-34.582136,PLAZA 1071,1071,Villa Ortúzar,Comuna 15,1427.0,C1427CVG
2019-01-15,179120,2018,0.0,Estructura en elevación,-58.467023,-34.582136,PLAZA 1071,1071,Villa Ortúzar,Comuna 15,1427.0,C1427CVG
2019-03-21,180840,2019,0.0,Estructura en elevación,-58.467023,-34.582136,PLAZA 1071,1071,Villa Ortúzar,Comuna 15,1427.0,C1427CVG
2019-05-11,194489,2019,0.0,Estructura en elevación,-58.467023,-34.582136,PLAZA 1071,1071,Villa Ortúzar,Comuna 15,1427.0,C1427CVG
2019-05-30,205875,2019,0.0,Demolición,-58.449052,-34.612053,PLANES 1120,1120,Caballito,Comuna 6,1405.0,C1405DBL
2019-05-30,206580,2019,0.0,Albañilería,-58.448269,-34.611643,PLANES 1069,1069,Caballito,Comuna 6,1405.0,C1405DBI
2019-05-30,209962,2019,0.0,Albañilería,-58.448269,-34.611643,PLANES 1069,1069,Caballito,Comuna 6,1405.0,C1405DBI
2019-06-04,210031,2019,0.0,Albañilería,-58.448269,-34.611643,PLANES 1069,1069,Caballito,Comuna 6,1405.0,C1405DBI
2019-01-25,180102,2018,0.0,Albañilería,-58.447908,-34.61161,PLANES 1050,1050,Caballito,Comuna 6,1405.0,C1405DBJ
2019-02-28,182895,2019,0.0,Albañilería,-58.447908,-34.61161,PLANES 1050,1050,Caballito,Comuna 6,1405.0,C1405DBJ
2019-03-21,190195,2019,0.0,Albañilería,-58.447908,-34.61161,PLANES 1050,1050,Caballito,Comuna 6,1405.0,C1405DBJ
2019-02-28,190197,2019,0.0,Albañilería,-58.447908,-34.61161,PLANES 1050,1050,Caballito,Comuna 6,1405.0,C1405DBJ
2019-05-20,194485,2019,0.0,Albañilería,-58.447908,-34.61161,PLANES 1050,1050,Caballito,Comuna 6,1405.0,C1405DBJ
2019-03-21,194486,2019,0.0,Albañilería,-58.447908,-34.61161,PLANES 1050,1050,Caballito,Comuna 6,1405.0,C1405DBJ
2019-01-15,173136,2018,0.0,Terminaciones,-58.519476,-34.659938000000004,PIZARRO 7669,7669,Mataderos,Comuna 9,1440.0,C1440CBA
2019-02-20,180680,2019,0.0,Terminaciones,-58.519476,-34.659938000000004,PIZARRO 7669,7669,Mataderos,Comuna 9,1440.0,C1440CBA
2019-04-22,51295,2018,0.0,Terminaciones,-58.519476,-34.659938000000004,PIZARRO 7669,7669,Mataderos,Comuna 9,1440.0,C1440CBA
2019-01-04,175640,2018,0.0,Albañilería,-58.50406,-34.645553,PIZARRO 5695,5695,Liniers,Comuna 9,1440.0,C1440BZI
2019-01-17,179098,2018,0.0,Albañilería,-58.50406,-34.645553,PIZARRO 5695,5695,Liniers,Comuna 9,1440.0,C1440BZI
2019-01-21,179099,2018,0.0,Albañilería,-58.50406,-34.645553,PIZARRO 5695,5695,Liniers,Comuna 9,1440.0,C1440BZI
2019-01-23,167691,2018,0.0,Terminaciones,-58.502252,-34.643992,PIZARRO 5561,5561,Villa Luro,Comuna 10,1440.0,C1440BZG
2019-02-12,182202,2019,0.0,Terminaciones,-58.502252,-34.643992,PIZARRO 5561,5561,Villa Luro,Comuna 10,1440.0,C1440BZG
2019-04-11,186574,2019,0.0,Terminaciones,-58.502252,-34.643992,PIZARRO 5561,5561,Villa Luro,Comuna 10,1440.0,C1440BZG
2019-05-29,205189,2019,0.0,Otros,-58.501627,-34.643448,PIZARRO 5469,5469,Villa Luro,Comuna 10,1440.0,C1440BZE
2019-05-02,51603,2018,0.0,Terminaciones,-58.5015,-34.643332,PIZARRO 5455,5455,Villa Luro,Comuna 10,1440.0,C1440BZE
2019-01-11,173247,2018,0.0,Terminaciones,-58.5015,-34.643332,PIZARRO 5455,5455,Villa Luro,Comuna 10,1440.0,C1440BZE
2019-03-08,52022,2018,0.0,Terminaciones,-58.5015,-34.643332,PIZARRO 5455,5455,Villa Luro,Comuna 10,1440.0,C1440BZE
2019-05-02,191418,2019,0.0,Terminaciones,-58.5015,-34.643332,PIZARRO 5455,5455,Villa Luro,Comuna 10,1440.0,C1440BZE
2019-01-28,177269,2018,0.0,Estructura en elevación,-58.50632,-34.571191,PIRAN 6369,6369,Villa Urquiza,Comuna 12,1431.0,C1431AMS
2019-03-22,183085,2019,0.0,Estructura en elevación,-58.50632,-34.571191,PIRAN 6369,6369,Villa Urquiza,Comuna 12,1431.0,C1431AMS
2019-02-06,51241,2019,0.0,Terminaciones,-58.505012,-34.570570000000004,PIRAN 6235,6235,Villa Urquiza,Comuna 12,1431.0,C1431AMQ
2019-04-16,185987,2019,0.0,Terminaciones,-58.505012,-34.570570000000004,PIRAN 6235,6235,Villa Urquiza,Comuna 12,1431.0,C1431AMQ
2019-04-30,200530,2019,0.0,Terminaciones,-58.505012,-34.570570000000004,PIRAN 6235,6235,Villa Urquiza,Comuna 12,1431.0,C1431AMQ
2019-01-03,170924,2018,0.0,Albañilería,-58.361195,-34.634167,PINZON 487,487,Boca,Comuna 4,1161.0,C1161ACI
2019-01-25,179015,2018,0.0,Albañilería,-58.361195,-34.634167,PINZON 487,487,Boca,Comuna 4,1161.0,C1161ACI
2019-02-27,182939,2019,0.0,Albañilería,-58.361195,-34.634167,PINZON 487,487,Boca,Comuna 4,1161.0,C1161ACI
2019-01-07,173103,2018,0.0,Otros,-58.357278,-34.632665,PINZON 214,214,Boca,Comuna 4,1161.0,C1161ACF
2019-02-13,179279,2018,0.0,Otros,-58.357278,-34.632665,PINZON 214,214,Boca,Comuna 4,1161.0,C1161ACF
2019-03-12,186986,2019,0.0,Otros,-58.357278,-34.632665,PINZON 214,214,Boca,Comuna 4,1161.0,C1161ACF
2019-04-26,192198,2019,0.0,Otros,-58.357278,-34.632665,PINZON 214,214,Boca,Comuna 4,1161.0,C1161ACF
2019-01-31,175996,2018,0.0,Terminaciones,-58.482397,-34.543138,PINTO 4821,4821,Saavedra,Comuna 12,1429.0,C1429AQG
2019-02-15,183726,2019,0.0,Terminaciones,-58.482397,-34.543138,PINTO 4821,4821,Saavedra,Comuna 12,1429.0,C1429AQG
2019-05-14,187443,2019,0.0,Terminaciones,-58.482397,-34.543138,PINTO 4821,4821,Saavedra,Comuna 12,1429.0,C1429AQG
2019-05-14,194690,2019,0.0,Otros,-58.482101,-34.543528,PINTO 4785,4785,Saavedra,Comuna 12,1429.0,C1429AQE
2019-05-20,199348,2019,0.0,Demolición,-58.48188,-34.543820000000004,PINTO 4741,4741,Saavedra,Comuna 12,1429.0,C1429AQE
2019-05-27,207568,2019,0.0,Demolición,-58.48188,-34.543820000000004,PINTO 4741,4741,Saavedra,Comuna 12,1429.0,C1429AQE
2019-05-27,209157,2019,0.0,Demolición,-58.48188,-34.543820000000004,PINTO 4741,4741,Saavedra,Comuna 12,1429.0,C1429AQE
2019-05-30,209167,2019,0.0,Demolición,-58.48188,-34.543820000000004,PINTO 4741,4741,Saavedra,Comuna 12,1429.0,C1429AQE
2019-05-27,209169,2019,0.0,Demolición,-58.48188,-34.543820000000004,PINTO 4741,4741,Saavedra,Comuna 12,1429.0,C1429AQE
2019-02-25,184383,2019,0.0,Terminaciones,-58.481323,-34.544551,PINTO 4643,4643,Saavedra,Comuna 12,1429.0,C1429AQC
2019-05-10,189292,2019,0.0,Terminaciones,-58.481323,-34.544551,PINTO 4643,4643,Saavedra,Comuna 12,1429.0,C1429AQC
2019-05-10,54059,2018,0.0,Terminaciones,-58.481323,-34.544551,PINTO 4643,4643,Saavedra,Comuna 12,1429.0,C1429AQC
2019-02-28,187755,2019,0.0,Terminaciones,-58.480038,-34.546240000000004,PINTO 4417,4417,Saavedra,Comuna 12,1429.0,C1429APY
2019-01-15,178138,2018,0.0,Albañilería,-58.480032,-34.546248,PINTO 4415,4415,Saavedra,Comuna 12,1429.0,C1429APY
2019-03-15,180732,2019,0.0,Albañilería,-58.480032,-34.546248,PINTO 4415,4415,Saavedra,Comuna 12,1429.0,C1429APY
2019-05-21,193004,2019,0.0,Albañilería,-58.480032,-34.546248,PINTO 4415,4415,Saavedra,Comuna 12,1429.0,C1429APY
2019-05-27,172614,2018,0.0,Terminaciones,-58.479751,-34.546623,PINTO 4377,4377,Saavedra,Comuna 12,1429.0,C1429APW
2019-01-30,177303,2018,0.0,Otros,-58.479554,-34.546882000000004,PINTO 4339,4339,Saavedra,Comuna 12,1429.0,C1429APW
2019-04-16,195103,2019,0.0,Excavación,-58.47950400000001,-34.546948,PINTO 4325,4325,Saavedra,Comuna 12,1429.0,C1429APW
2019-04-29,200488,2019,0.0,Excavación,-58.47950400000001,-34.546948,PINTO 4325,4325,Saavedra,Comuna 12,1429.0,C1429APW
2019-01-24,49831,2019,0.0,Albañilería,-58.46764200000001,-34.574326,"PINO, VIRREY DEL 3780",3780,Villa Ortúzar,Comuna 15,1430.0,C1430CAD
2019-03-19,182749,2019,0.0,Albañilería,-58.46764200000001,-34.574326,"PINO, VIRREY DEL 3780",3780,Villa Ortúzar,Comuna 15,1430.0,C1430CAD
2019-05-09,193779,2019,0.0,Albañilería,-58.46764200000001,-34.574326,"PINO, VIRREY DEL 3780",3780,Villa Ortúzar,Comuna 15,1430.0,C1430CAD
2019-01-21,49824,2019,0.0,Otros,-58.466853,-34.57387,"PINO, VIRREY DEL 3672",3672,Villa Ortúzar,Comuna 15,1430.0,C1430CAB
2019-03-19,182729,2019,0.0,Otros,-58.466853,-34.57387,"PINO, VIRREY DEL 3672",3672,Villa Ortúzar,Comuna 15,1430.0,C1430CAB
2019-05-08,193759,2019,0.0,Otros,-58.466853,-34.57387,"PINO, VIRREY DEL 3672",3672,Villa Ortúzar,Comuna 15,1430.0,C1430CAB
2019-02-07,177819,2018,0.0,Otros,-58.45596,-34.568279,"PINO, VIRREY DEL 2728",2728,Colegiales,Comuna 13,1426.0,C1426EGX
2019-03-15,185416,2019,0.0,Otros,-58.45596,-34.568279,"PINO, VIRREY DEL 2728",2728,Colegiales,Comuna 13,1426.0,C1426EGX
2019-05-02,193168,2019,0.0,Otros,-58.45596,-34.568279,"PINO, VIRREY DEL 2728",2728,Colegiales,Comuna 13,1426.0,C1426EGX
2019-01-09,175159,2018,0.0,Albañilería,-58.454196,-34.567246999999995,"PINO, VIRREY DEL 2540",2540,Colegiales,Comuna 13,1426.0,C1426EGT
2019-02-28,181374,2019,0.0,Albañilería,-58.454196,-34.567246999999995,"PINO, VIRREY DEL 2540",2540,Colegiales,Comuna 13,1426.0,C1426EGT
2019-04-10,190110,2019,0.0,Albañilería,-58.454196,-34.567246999999995,"PINO, VIRREY DEL 2540",2540,Colegiales,Comuna 13,1426.0,C1426EGT
2019-05-23,199072,2019,0.0,Albañilería,-58.454196,-34.567246999999995,"PINO, VIRREY DEL 2540",2540,Colegiales,Comuna 13,1426.0,C1426EGT
2019-02-22,173985,2018,0.0,Hormigon,-58.453577,-34.566889,"PINO, VIRREY DEL 2486",2486,Colegiales,Comuna 13,1426.0,C1426EGR
2019-04-10,188869,2019,0.0,Hormigon,-58.453577,-34.566889,"PINO, VIRREY DEL 2486",2486,Colegiales,Comuna 13,1426.0,C1426EGR
2019-02-22,51371,2018,0.0,Hormigon,-58.453577,-34.566889,"PINO, VIRREY DEL 2486",2486,Colegiales,Comuna 13,1426.0,C1426EGR
2019-05-23,199069,2019,0.0,Hormigon,-58.453577,-34.566889,"PINO, VIRREY DEL 2486",2486,Colegiales,Comuna 13,1426.0,C1426EGR
2019-03-15,152126,2018,0.0,Estructura en elevación,-58.453296,-34.566731,"PINO, VIRREY DEL 2468",2468,Colegiales,Comuna 13,1426.0,C1426EGR
2019-05-02,193193,2019,0.0,Estructura en elevación,-58.453296,-34.566731,"PINO, VIRREY DEL 2468",2468,Colegiales,Comuna 13,1426.0,C1426EGR
2019-01-22,175480,2018,0.0,Terminaciones,-58.45021600000001,-34.565299,"PINO, VIRREY DEL 2216",2216,Belgrano,Comuna 13,1426.0,C1426EGN
2019-02-28,181873,2019,0.0,Terminaciones,-58.45021600000001,-34.565299,"PINO, VIRREY DEL 2216",2216,Belgrano,Comuna 13,1426.0,C1426EGN
2019-04-10,190112,2019,0.0,Terminaciones,-58.45021600000001,-34.565299,"PINO, VIRREY DEL 2216",2216,Belgrano,Comuna 13,1426.0,C1426EGN
2019-02-28,190113,2019,0.0,Terminaciones,-58.45021600000001,-34.565299,"PINO, VIRREY DEL 2216",2216,Belgrano,Comuna 13,1426.0,C1426EGN
2019-05-23,199063,2019,0.0,Terminaciones,-58.45021600000001,-34.565299,"PINO, VIRREY DEL 2216",2216,Belgrano,Comuna 13,1426.0,C1426EGN
2019-02-18,185000,2019,0.0,Albañilería,-58.443142,-34.561188,"PINO, VIRREY DEL 1568",1568,Belgrano,Comuna 13,1426.0,C1426EFD
2019-03-14,187793,2019,0.0,Albañilería,-58.443142,-34.561188,"PINO, VIRREY DEL 1568",1568,Belgrano,Comuna 13,1426.0,C1426EFD
2019-04-30,192929,2019,0.0,Albañilería,-58.443142,-34.561188,"PINO, VIRREY DEL 1568",1568,Belgrano,Comuna 13,1426.0,C1426EFD
2019-02-18,177554,2018,0.0,Terminaciones,-58.442266,-34.560578,"PINO, VIRREY DEL 1465",1465,Belgrano,Comuna 13,,
2019-03-27,187671,2019,0.0,Terminaciones,-58.442266,-34.560578,"PINO, VIRREY DEL 1465",1465,Belgrano,Comuna 13,,
2019-05-14,195795,2019,0.0,Terminaciones,-58.442266,-34.560578,"PINO, VIRREY DEL 1465",1465,Belgrano,Comuna 13,,
2019-05-14,53417,2018,0.0,Terminaciones,-58.442266,-34.560578,"PINO, VIRREY DEL 1465",1465,Belgrano,Comuna 13,,
2019-01-03,176073,2018,0.0,Otros,-58.5158,-34.649357,PILAR 950,950,Liniers,Comuna 9,1408.0,C1408INH
2019-04-24,198959,2019,0.0,Estructura en elevación,-58.51766,-34.647879,PILAR 798,798,Liniers,Comuna 9,1408.0,C1408IND
2019-06-06,201684,2019,0.0,Estructura en elevación,-58.51766,-34.647879,PILAR 798,798,Liniers,Comuna 9,1408.0,C1408IND
2019-06-06,211779,2019,0.0,Estructura en elevación,-58.51766,-34.647879,PILAR 798,798,Liniers,Comuna 9,1408.0,C1408IND
2019-02-14,174182,2018,0.0,Estructura en elevación,-58.518222,-34.647445000000005,PILAR 748,748,Liniers,Comuna 9,1408.0,C1408IND
2019-03-27,187044,2019,0.0,Estructura en elevación,-58.518222,-34.647445000000005,PILAR 748,748,Liniers,Comuna 9,1408.0,C1408IND
2019-05-15,195689,2019,0.0,Estructura en elevación,-58.518222,-34.647445000000005,PILAR 748,748,Liniers,Comuna 9,1408.0,C1408IND
2019-02-14,175181,2018,0.0,Submuración y bases,-58.519234,-34.646661,PILAR 666,666,Liniers,Comuna 9,1408.0,C1408INB
2019-02-14,169254,2018,0.0,Terminaciones,-58.519928,-34.646285,PILAR 601,601,Liniers,Comuna 9,1408.0,C1408GUA
2019-03-27,187020,2019,0.0,Terminaciones,-58.519928,-34.646285,PILAR 601,601,Liniers,Comuna 9,1408.0,C1408GUA
2019-04-25,195751,2019,0.0,Terminaciones,-58.519928,-34.646285,PILAR 601,601,Liniers,Comuna 9,1408.0,C1408GUA
2019-06-06,202096,2019,0.0,Terminaciones,-58.519928,-34.646285,PILAR 601,601,Liniers,Comuna 9,1408.0,C1408GUA
2019-02-08,176029,2018,0.0,Albañilería,-58.509753,-34.653732,PILAR 1457,1457,Mataderos,Comuna 9,1440.0,C1440EAG
2019-03-12,185715,2019,0.0,Albañilería,-58.509753,-34.653732,PILAR 1457,1457,Mataderos,Comuna 9,1440.0,C1440EAG
2019-05-16,191992,2019,0.0,Albañilería,-58.509753,-34.653732,PILAR 1457,1457,Mataderos,Comuna 9,1440.0,C1440EAG
2019-05-16,53955,2018,0.0,Albañilería,-58.509753,-34.653732,PILAR 1457,1457,Mataderos,Comuna 9,1440.0,C1440EAG
2019-02-08,174388,2018,0.0,Estructura en elevación,-58.506963,-34.649014,PIERES 943,943,Mataderos,Comuna 9,1440.0,C1440CSC
2019-03-22,185660,2019,0.0,Estructura en elevación,-58.506963,-34.649014,PIERES 943,943,Mataderos,Comuna 9,1440.0,C1440CSC
2019-01-10,175313,2018,0.0,Otros,-58.507011,-34.648865,PIERES 938,938,Mataderos,Comuna 9,1440.0,C1440CSD
2019-02-22,179901,2018,0.0,Otros,-58.507011,-34.648865,PIERES 938,938,Mataderos,Comuna 9,1440.0,C1440CSD
2019-04-03,188856,2019,0.0,Otros,-58.507011,-34.648865,PIERES 938,938,Mataderos,Comuna 9,1440.0,C1440CSD
2019-05-24,197338,2019,0.0,Otros,-58.507011,-34.648865,PIERES 938,938,Mataderos,Comuna 9,1440.0,C1440CSD
2019-02-15,174387,2018,0.0,Otros,-58.510628,-34.646127,PIERES 617,617,Liniers,Comuna 9,1408.0,C1408HDK
2019-02-12,169777,2018,0.0,Submuración y bases,-58.511017,-34.645729,PIERES 590,590,Liniers,Comuna 9,1408.0,C1408HDJ
2019-03-12,186510,2019,0.0,Submuración y bases,-58.511017,-34.645729,PIERES 590,590,Liniers,Comuna 9,1408.0,C1408HDJ
2019-04-30,192141,2019,0.0,Submuración y bases,-58.511017,-34.645729,PIERES 590,590,Liniers,Comuna 9,1408.0,C1408HDJ
2019-03-26,192300,2019,0.0,Demolición,-58.511435,-34.645407,PIERES 550,550,Liniers,Comuna 9,1408.0,C1408HDJ
2019-05-10,195458,2019,0.0,Demolición,-58.511435,-34.645407,PIERES 550,550,Liniers,Comuna 9,1408.0,C1408HDJ
2019-05-16,198968,2019,0.0,Estructura en elevación,-58.514634,-34.643033,PIERES 283,283,Liniers,Comuna 9,1408.0,C1408HDC
2019-04-04,194659,2019,0.0,Estructura en elevación,-58.514634,-34.643033,PIERES 283,283,Liniers,Comuna 9,1408.0,C1408HDC
2019-02-07,173104,2018,0.0,Excavación,-58.377253,-34.619242,PIEDRAS 962,962,San Telmo,Comuna 1,1070.0,C1070AAT
2019-04-05,185557,2019,0.0,Excavación,-58.377253,-34.619242,PIEDRAS 962,962,San Telmo,Comuna 1,1070.0,C1070AAT
2019-03-25,190194,2019,0.0,Demolición,-58.37473000000001,-34.628285,PIEDRAS 1684,1684,Barracas,Comuna 4,1140.0,C1140ABJ
2019-05-20,201800,2019,0.0,Demolición,-58.376859,-34.624388,PIEDRAS 1354,1354,San Telmo,Comuna 1,1140.0,C1140ABD
2019-01-30,175112,2018,0.0,Albañilería,-58.475534,-34.687472,PIEDRA BUENA AV. 4895,4895,Villa Riachuelo,Comuna 8,1439.0,C1439GWF
2019-03-06,183545,2019,0.0,Albañilería,-58.475534,-34.687472,PIEDRA BUENA AV. 4895,4895,Villa Riachuelo,Comuna 8,1439.0,C1439GWF
2019-01-30,183546,2019,0.0,Albañilería,-58.475534,-34.687472,PIEDRA BUENA AV. 4895,4895,Villa Riachuelo,Comuna 8,1439.0,C1439GWF
2019-04-10,190682,2019,0.0,Albañilería,-58.475534,-34.687472,PIEDRA BUENA AV. 4895,4895,Villa Riachuelo,Comuna 8,1439.0,C1439GWF
2019-03-26,192606,2019,0.0,Otros,-58.489525,-34.676237,PIEDRA BUENA AV. 3770,3770,Villa Lugano,Comuna 8,1439.0,C1439GVT
2019-02-12,166322,2018,0.0,Otros,-58.494131,-34.671616,PIEDRA BUENA AV. 3250,3250,Villa Lugano,Comuna 8,1439.0,C1439GVO
2019-01-02,176528,2018,0.0,Albañilería,-58.47824,-34.54195900000001,PICO 2825,2825,Saavedra,Comuna 12,1429.0,C1429EFW
2019-02-19,178719,2018,0.0,Albañilería,-58.47824,-34.54195900000001,PICO 2825,2825,Saavedra,Comuna 12,1429.0,C1429EFW
2019-03-12,188197,2019,0.0,Albañilería,-58.47824,-34.54195900000001,PICO 2825,2825,Saavedra,Comuna 12,1429.0,C1429EFW
2019-05-09,191984,2019,0.0,Albañilería,-58.47824,-34.54195900000001,PICO 2825,2825,Saavedra,Comuna 12,1429.0,C1429EFW
2019-05-09,52935,2018,0.0,Albañilería,-58.47824,-34.54195900000001,PICO 2825,2825,Saavedra,Comuna 12,1429.0,C1429EFW
2019-01-31,176194,2018,0.0,Terminaciones,-58.477385,-34.54168,PICO 2735,2735,Saavedra,Comuna 12,1429.0,C1429EFU
2019-05-09,183722,2019,0.0,Terminaciones,-58.477385,-34.54168,PICO 2735,2735,Saavedra,Comuna 12,1429.0,C1429EFU
2019-01-03,177672,2018,0.0,Otros,-58.476806,-34.541533,PICO 2689,2689,Saavedra,Comuna 12,1429.0,C1429EFS
2019-02-20,185560,2019,0.0,Albañilería,-58.471513,-34.539282,PICO 2111,2111,Nuñez,Comuna 13,1429.0,C1429EFI
2019-04-03,188367,2019,0.0,Albañilería,-58.471513,-34.539282,PICO 2111,2111,Nuñez,Comuna 13,1429.0,C1429EFI
2019-05-21,197299,2019,0.0,Albañilería,-58.471513,-34.539282,PICO 2111,2111,Nuñez,Comuna 13,1429.0,C1429EFI
2019-05-22,53942,2018,0.0,Albañilería,-58.471513,-34.539282,PICO 2111,2111,Nuñez,Comuna 13,1429.0,C1429EFI
2019-01-08,174163,2018,0.0,Albañilería,-58.467358,-34.537162,PICO 1689,1689,Nuñez,Comuna 13,1429.0,C1429EEC
2019-03-01,179472,2018,0.0,Albañilería,-58.467358,-34.537162,PICO 1689,1689,Nuñez,Comuna 13,1429.0,C1429EEC
2019-04-29,190369,2019,0.0,Albañilería,-58.467358,-34.537162,PICO 1689,1689,Nuñez,Comuna 13,1429.0,C1429EEC
2019-03-13,137613,2018,0.0,Mampostería gruesa,-58.396683,-34.62896,PICHINCHA AV. 1675,1675,Parque Patricios,Comuna 4,1249.0,C1249ABI
2019-05-07,192496,2019,0.0,Mampostería gruesa,-58.396683,-34.62896,PICHINCHA AV. 1675,1675,Parque Patricios,Comuna 4,1249.0,C1249ABI
2019-01-25,169834,2018,0.0,Hormigon,-58.395408,-34.633626,PICHINCHA 2085,2085,Parque Patricios,Comuna 4,1249.0,C1249ABQ
2019-03-14,182876,2019,0.0,Hormigon,-58.395408,-34.633626,PICHINCHA 2085,2085,Parque Patricios,Comuna 4,1249.0,C1249ABQ
2019-01-25,182877,2019,0.0,Hormigon,-58.395408,-34.633626,PICHINCHA 2085,2085,Parque Patricios,Comuna 4,1249.0,C1249ABQ
2019-05-08,54074,2018,0.0,Hormigon,-58.395408,-34.633626,PICHINCHA 2085,2085,Parque Patricios,Comuna 4,1249.0,C1249ABQ
2019-03-20,162656,2018,0.0,Demolición,-58.395188,-34.633917,PICHINCHA 2080,2080,Parque Patricios,Comuna 4,1249.0,C1249ABR
2019-05-08,54073,2018,0.0,Demolición,-58.395188,-34.633917,PICHINCHA 2080,2080,Parque Patricios,Comuna 4,1249.0,C1249ABR
2019-03-18,192201,2019,0.0,Otros,-58.397477,-34.624371999999994,PICHINCHA 1300,1300,San Cristóbal,Comuna 3,1249.0,C1249ABB
2019-03-13,184679,2019,0.0,Albañilería,-58.39789200000001,-34.622822,PICHINCHA 1180,1180,San Cristóbal,Comuna 3,1219.0,C1219ACN
2019-05-07,192602,2019,0.0,Albañilería,-58.39789200000001,-34.622822,PICHINCHA 1180,1180,San Cristóbal,Comuna 3,1219.0,C1219ACN
2019-05-16,179145,2018,0.0,Albañilería,-58.397962,-34.622567,PICHINCHA 1154,1154,San Cristóbal,Comuna 3,1219.0,C1219ACN
2019-05-07,193645,2019,0.0,Albañilería,-58.397967,-34.622547,PICHINCHA 1152,1152,San Cristóbal,Comuna 3,1219.0,C1219ACN
2019-02-14,184056,2019,0.0,Albañilería,-58.397967,-34.622547,PICHINCHA 1152,1152,San Cristóbal,Comuna 3,1219.0,C1219ACN
2019-03-18,187069,2019,0.0,Albañilería,-58.397967,-34.622547,PICHINCHA 1152,1152,San Cristóbal,Comuna 3,1219.0,C1219ACN
2019-01-21,175753,2018,0.0,Otros,-58.398398,-34.621334000000004,PICHINCHA 1047,1047,San Cristóbal,Comuna 3,1219.0,C1219ACK
2019-02-25,181698,2019,0.0,Otros,-58.398398,-34.621334000000004,PICHINCHA 1047,1047,San Cristóbal,Comuna 3,1219.0,C1219ACK
2019-04-08,190830,2019,0.0,Otros,-58.398398,-34.621334000000004,PICHINCHA 1047,1047,San Cristóbal,Comuna 3,1219.0,C1219ACK
2019-05-22,198551,2019,0.0,Otros,-58.398398,-34.621334000000004,PICHINCHA 1047,1047,San Cristóbal,Comuna 3,1219.0,C1219ACK
2019-01-18,174306,2018,0.0,Albañilería,-58.433662,-34.640564000000005,PICHEUTA 1875,1875,Parque Chacabuco,Comuna 7,1424.0,C1424APK
2019-04-09,181472,2019,0.0,Albañilería,-58.433662,-34.640564000000005,PICHEUTA 1875,1875,Parque Chacabuco,Comuna 7,1424.0,C1424APK
2019-04-26,52490,2018,0.0,Albañilería,-58.433662,-34.640564000000005,PICHEUTA 1875,1875,Parque Chacabuco,Comuna 7,1424.0,C1424APK
2019-04-09,198832,2019,0.0,Albañilería,-58.433662,-34.640564000000005,PICHEUTA 1875,1875,Parque Chacabuco,Comuna 7,1424.0,C1424APK
2019-05-09,204760,2019,0.0,Albañilería,-58.433662,-34.640564000000005,PICHEUTA 1875,1875,Parque Chacabuco,Comuna 7,1424.0,C1424APK
2019-02-18,185829,2019,0.0,Terminaciones,-58.366028,-34.627784000000005,PI Y MARGALL 750,750,Boca,Comuna 4,1155.0,C1155AHD
2019-04-11,187829,2019,0.0,Terminaciones,-58.366028,-34.627784000000005,PI Y MARGALL 750,750,Boca,Comuna 4,1155.0,C1155AHD
2019-06-06,199700,2019,0.0,Terminaciones,-58.366028,-34.627784000000005,PI Y MARGALL 750,750,Boca,Comuna 4,1155.0,C1155AHD
2019-06-06,211797,2019,0.0,Terminaciones,-58.366028,-34.627784000000005,PI Y MARGALL 750,750,Boca,Comuna 4,1155.0,C1155AHD
2019-01-31,176068,2018,0.0,Otros,-58.374292,-34.619277000000004,PERU 966,966,San Telmo,Comuna 1,1068.0,C1068AAJ
2019-04-04,184075,2019,0.0,Otros,-58.374292,-34.619277000000004,PERU 966,966,San Telmo,Comuna 1,1068.0,C1068AAJ
2019-02-11,173594,2018,0.0,Estructura en elevación,-58.37452,-34.615834,PERU 674,674,Monserrat,Comuna 1,1068.0,C1068AAD
2019-03-25,186185,2019,0.0,Estructura en elevación,-58.37452,-34.615834,PERU 674,674,Monserrat,Comuna 1,1068.0,C1068AAD
